date,ticker,sentiment_score
2021-12-18,GOOG,0.68
2021-12-19,GOOG,0.78
2021-12-20,GOOG,0.72
2021-12-21,GOOG,0.71
2021-12-22,GOOG,0.6
2021-12-23,GOOG,0.7
2021-12-24,GOOG,0.72
2021-12-25,GOOG,0.77
2021-12-26,GOOG,0.66
2021-12-27,GOOG,0.59
2021-12-28,GOOG,0.0
2021-12-29,GOOG,-0.09
2021-12-30,GOOG,-0.09
2021-12-31,GOOG,0.01
2022-01-01,GOOG,-0.0
2022-01-02,GOOG,-0.06
2022-01-03,GOOG,0.04
2022-01-04,GOOG,0.1
2022-01-05,GOOG,0.07
2022-01-06,GOOG,0.2
2022-01-07,GOOG,0.29
2022-01-08,GOOG,0.0
2022-01-09,GOOG,-0.03
2022-01-10,GOOG,-0.08
2022-01-11,GOOG,0.0
2022-01-12,GOOG,0.06
2022-01-13,GOOG,0.04
2022-01-14,GOOG,-0.1
2022-01-15,GOOG,-0.2
2022-01-16,GOOG,-0.27
2022-01-17,GOOG,-0.34
2022-01-18,GOOG,-0.27
2022-01-19,GOOG,-0.22
2022-01-20,GOOG,-0.33
2022-01-21,GOOG,-0.41
2022-01-22,GOOG,-0.51
2022-01-23,GOOG,-0.66
2022-01-24,GOOG,-0.79
2022-01-25,GOOG,-0.75
2022-01-26,GOOG,-0.84
2022-01-27,GOOG,-0.85
2022-01-28,GOOG,-0.96
2022-01-29,GOOG,-1.0
2022-01-30,GOOG,-0.88
2022-01-31,GOOG,-0.9
2022-02-01,GOOG,-0.85
2022-02-02,GOOG,-0.94
2022-02-03,GOOG,-1.0
2022-02-04,GOOG,-1.0
2022-02-05,GOOG,-1.0
2022-02-06,GOOG,-1.0
2022-02-07,GOOG,-1.0
2022-02-08,GOOG,-0.88
2022-02-09,GOOG,-0.83
2022-02-10,GOOG,-0.92
2022-02-11,GOOG,-0.81
2022-02-12,GOOG,-0.86
2022-02-13,GOOG,-0.8
2022-02-14,GOOG,-0.85
2022-02-15,GOOG,-0.87
2022-02-16,GOOG,-1.0
2022-02-17,GOOG,-0.87
2022-02-18,GOOG,-0.83
2022-02-19,GOOG,0.0
2022-02-20,GOOG,-0.02
2022-02-21,GOOG,-0.07
2022-02-22,GOOG,0.0
2022-02-23,GOOG,0.03
2022-02-24,GOOG,0.15
2022-02-25,GOOG,0.12
2022-02-26,GOOG,-0.02
2022-02-27,GOOG,0.0
2022-02-28,GOOG,-0.12
2022-03-01,GOOG,-0.12
2022-03-02,GOOG,-0.03
2022-03-03,GOOG,0.1
2022-03-04,GOOG,0.17
2022-03-05,GOOG,0.2
2022-03-06,GOOG,0.28
2022-03-07,GOOG,0.23
2022-03-08,GOOG,0.22
2022-03-09,GOOG,0.14
2022-03-10,GOOG,0.0
2022-03-11,GOOG,-0.09
2022-03-12,GOOG,-0.16
2022-03-13,GOOG,-0.1
2022-03-14,GOOG,0.01
2022-03-15,GOOG,-0.06
2022-03-16,GOOG,0.0
2022-03-17,GOOG,-0.14
2022-03-18,GOOG,-0.01
2022-03-19,GOOG,0.1
2022-03-20,GOOG,0.16
2022-03-21,GOOG,0.1
2022-03-22,GOOG,-0.02
2022-03-23,GOOG,0.03
2022-03-24,GOOG,0.11
2022-03-25,GOOG,0.05
2022-03-26,GOOG,0.13
2022-03-27,GOOG,-0.01
2022-03-28,GOOG,0.09
2022-03-29,GOOG,0.03
2022-03-30,GOOG,0.13
2022-03-31,GOOG,0.13
2022-04-01,GOOG,0.19
2022-04-02,GOOG,0.29
2022-04-03,GOOG,0.4
2022-04-04,GOOG,0.52
2022-04-05,GOOG,0.49
2022-04-06,GOOG,0.61
2022-04-07,GOOG,0.58
2022-04-08,GOOG,0.66
2022-04-09,GOOG,0.54
2022-04-10,GOOG,0.53
2022-04-11,GOOG,0.66
2022-04-12,GOOG,0.79
2022-04-13,GOOG,0.68
2022-04-14,GOOG,0.0
2022-04-15,GOOG,0.0
2022-04-16,GOOG,-0.14
2022-04-17,GOOG,-0.25
2022-04-18,GOOG,-0.35
2022-04-19,GOOG,-0.35
2022-04-20,GOOG,0.0
2022-04-21,GOOG,0.0
2022-04-22,GOOG,0.08
2022-04-23,GOOG,0.04
2022-04-24,GOOG,0.04
2022-04-25,GOOG,-0.09
2022-04-26,GOOG,-0.22
2022-04-27,GOOG,-0.26
2022-04-28,GOOG,-0.36
2022-04-29,GOOG,-0.47
2022-04-30,GOOG,-0.52
2022-05-01,GOOG,-0.48
2022-05-02,GOOG,-0.41
2022-05-03,GOOG,-0.33
2022-05-04,GOOG,-0.23
2022-05-05,GOOG,-0.28
2022-05-06,GOOG,-0.17
2022-05-07,GOOG,-0.25
2022-05-08,GOOG,-0.33
2022-05-09,GOOG,-0.18
2022-05-10,GOOG,-0.17
2022-05-11,GOOG,-0.22
2022-05-12,GOOG,-0.09
2022-05-13,GOOG,-0.17
2022-05-14,GOOG,-0.04
2022-05-15,GOOG,-0.01
2022-05-16,GOOG,-0.08
2022-05-17,GOOG,0.04
2022-05-18,GOOG,-0.0
2022-05-19,GOOG,0.1
2022-05-20,GOOG,0.06
2022-05-21,GOOG,-0.08
2022-05-22,GOOG,-0.09
2022-05-23,GOOG,-0.0
2022-05-24,GOOG,0.14
2022-05-25,GOOG,0.1
2022-05-26,GOOG,0.17
2022-05-27,GOOG,0.02
2022-05-28,GOOG,0.1
2022-05-29,GOOG,0.03
2022-05-30,GOOG,0.0
2022-05-31,GOOG,0.01
2022-06-01,GOOG,0.0
2022-06-02,GOOG,-0.11
2022-06-03,GOOG,-0.15
2022-06-04,GOOG,-0.24
2022-06-05,GOOG,-0.26
2022-06-06,GOOG,-0.39
2022-06-07,GOOG,0.0
2022-06-08,GOOG,-0.08
2022-06-09,GOOG,0.01
2022-06-10,GOOG,0.0
2022-06-11,GOOG,-0.13
2022-06-12,GOOG,-0.09
2022-06-13,GOOG,-0.06
2022-06-14,GOOG,0.08
2022-06-15,GOOG,0.19
2022-06-16,GOOG,0.15
2022-06-17,GOOG,0.15
2022-06-18,GOOG,0.16
2022-06-19,GOOG,0.07
2022-06-20,GOOG,-0.04
2022-06-21,GOOG,0.07
2022-06-22,GOOG,0.21
2022-06-23,GOOG,0.07
2022-06-24,GOOG,-0.02
2022-06-25,GOOG,-0.16
2022-06-26,GOOG,-0.06
2022-06-27,GOOG,-0.18
2022-06-28,GOOG,0.0
2022-06-29,GOOG,0.04
2022-06-30,GOOG,-0.0
2022-07-01,GOOG,-0.03
2022-07-02,GOOG,-0.14
2022-07-03,GOOG,-0.05
2022-07-04,GOOG,-0.01
2022-07-05,GOOG,0.09
2022-07-06,GOOG,0.22
2022-07-07,GOOG,0.32
2022-07-08,GOOG,0.43
2022-07-09,GOOG,0.33
2022-07-10,GOOG,0.29
2022-07-11,GOOG,0.15
2022-07-12,GOOG,0.27
2022-07-13,GOOG,0.18
2022-07-14,GOOG,0.0
2022-07-15,GOOG,0.12
2022-07-16,GOOG,0.1
2022-07-17,GOOG,0.18
2022-07-18,GOOG,0.16
2022-07-19,GOOG,0.14
2022-07-20,GOOG,0.09
2022-07-21,GOOG,0.12
2022-07-22,GOOG,0.17
2022-07-23,GOOG,0.03
2022-07-24,GOOG,0.05
2022-07-25,GOOG,-0.03
2022-07-26,GOOG,-0.06
2022-07-27,GOOG,-0.03
2022-07-28,GOOG,0.08
2022-07-29,GOOG,0.15
2022-07-30,GOOG,0.14
2022-07-31,GOOG,0.27
2022-08-01,GOOG,0.26
2022-08-02,GOOG,0.19
2022-08-03,GOOG,0.25
2022-08-04,GOOG,0.33
2022-08-05,GOOG,0.19
2022-08-06,GOOG,0.0
2022-08-07,GOOG,-0.05
2022-08-08,GOOG,0.08
2022-08-09,GOOG,-0.04
2022-08-10,GOOG,-0.06
2022-08-11,GOOG,-0.03
2022-08-12,GOOG,0.04
2022-08-13,GOOG,0.16
2022-08-14,GOOG,0.12
2022-08-15,GOOG,0.0
2022-08-16,GOOG,-0.12
2022-08-17,GOOG,-0.23
2022-08-18,GOOG,-0.23
2022-08-19,GOOG,-0.24
2022-08-20,GOOG,-0.23
2022-08-21,GOOG,-0.35
2022-08-22,GOOG,-0.37
2022-08-23,GOOG,-0.52
2022-08-24,GOOG,-0.64
2022-08-25,GOOG,-0.77
2022-08-26,GOOG,-0.92
2022-08-27,GOOG,-0.81
2022-08-28,GOOG,-0.95
2022-08-29,GOOG,-0.83
2022-08-30,GOOG,-0.93
2022-08-31,GOOG,-0.85
2022-09-01,GOOG,-0.94
2022-09-02,GOOG,-0.85
2022-09-03,GOOG,0.0
2022-09-04,GOOG,0.0
2022-09-05,GOOG,0.13
2022-09-06,GOOG,0.11
2022-09-07,GOOG,0.19
2022-09-08,GOOG,0.23
2022-09-09,GOOG,0.09
2022-09-10,GOOG,0.06
2022-09-11,GOOG,-0.03
2022-09-12,GOOG,0.0
2022-09-13,GOOG,0.14
2022-09-14,GOOG,0.19
2022-09-15,GOOG,0.06
2022-09-16,GOOG,0.0
2022-09-17,GOOG,-0.1
2022-09-18,GOOG,-0.0
2022-09-19,GOOG,0.08
2022-09-20,GOOG,-0.01
2022-09-21,GOOG,-0.08
2022-09-22,GOOG,0.0
2022-09-23,GOOG,-0.08
2022-09-24,GOOG,-0.2
2022-09-25,GOOG,-0.1
2022-09-26,GOOG,-0.14
2022-09-27,GOOG,-0.17
2022-09-28,GOOG,0.0
2022-09-29,GOOG,0.0
2022-09-30,GOOG,-0.01
2022-10-01,GOOG,0.0
2022-10-02,GOOG,0.0
2022-10-03,GOOG,0.1
2022-10-04,GOOG,0.13
2022-10-05,GOOG,-0.01
2022-10-06,GOOG,0.14
2022-10-07,GOOG,0.13
2022-10-08,GOOG,0.01
2022-10-09,GOOG,-0.03
2022-10-10,GOOG,-0.06
2022-10-11,GOOG,0.0
2022-10-12,GOOG,0.0
2022-10-13,GOOG,0.11
2022-10-14,GOOG,0.0
2022-10-15,GOOG,0.12
2022-10-16,GOOG,0.08
2022-10-17,GOOG,-0.07
2022-10-18,GOOG,-0.01
2022-10-19,GOOG,-0.04
2022-10-20,GOOG,-0.1
2022-10-21,GOOG,-0.22
2022-10-22,GOOG,-0.2
2022-10-23,GOOG,-0.31
2022-10-24,GOOG,-0.2
2022-10-25,GOOG,-0.33
2022-10-26,GOOG,-0.35
2022-10-27,GOOG,-0.49
2022-10-28,GOOG,-0.55
2022-10-29,GOOG,-0.63
2022-10-30,GOOG,-0.5
2022-10-31,GOOG,-0.59
2022-11-01,GOOG,-0.46
2022-11-02,GOOG,-0.59
2022-11-03,GOOG,-0.6
2022-11-04,GOOG,-0.64
2022-11-05,GOOG,-0.69
2022-11-06,GOOG,-0.77
2022-11-07,GOOG,-0.88
2022-11-08,GOOG,-1.0
2022-11-09,GOOG,-1.0
2022-11-10,GOOG,-1.0
2022-11-11,GOOG,-1.0
2022-11-12,GOOG,-0.89
2022-11-13,GOOG,-0.99
2022-11-14,GOOG,0.0
2022-11-15,GOOG,0.13
2022-11-16,GOOG,0.1
2022-11-17,GOOG,0.04
2022-11-18,GOOG,0.13
2022-11-19,GOOG,0.08
2022-11-20,GOOG,0.07
2022-11-21,GOOG,0.07
2022-11-22,GOOG,0.16
2022-11-23,GOOG,0.08
2022-11-24,GOOG,0.13
2022-11-25,GOOG,0.27
2022-11-26,GOOG,0.16
2022-11-27,GOOG,0.12
2022-11-28,GOOG,0.0
2022-11-29,GOOG,0.11
2022-11-30,GOOG,0.12
2022-12-01,GOOG,0.11
2022-12-02,GOOG,0.07
2022-12-03,GOOG,0.16
2022-12-04,GOOG,0.0
2022-12-05,GOOG,-0.04
2022-12-06,GOOG,-0.08
2022-12-07,GOOG,0.03
2022-12-08,GOOG,0.15
2022-12-09,GOOG,0.0
2022-12-10,GOOG,-0.04
2022-12-11,GOOG,0.0
2022-12-12,GOOG,-0.1
2022-12-13,GOOG,-0.18
2022-12-14,GOOG,-0.23
2022-12-15,GOOG,-0.3
2022-12-16,GOOG,-0.29
2022-12-17,GOOG,-0.35
2022-12-18,GOOG,-0.32
2022-12-19,GOOG,-0.32
2022-12-20,GOOG,-0.18
2022-12-21,GOOG,-0.3
2022-12-22,GOOG,-0.17
2022-12-23,GOOG,-0.23
2022-12-24,GOOG,-0.23
2022-12-25,GOOG,-0.1
2022-12-26,GOOG,0.0
2022-12-27,GOOG,0.0
2022-12-28,GOOG,-0.1
2022-12-29,GOOG,-0.13
2022-12-30,GOOG,0.0
2022-12-31,GOOG,0.0
2023-01-01,GOOG,-0.01
2023-01-02,GOOG,0.08
2023-01-03,GOOG,0.11
2023-01-04,GOOG,0.0
2023-01-05,GOOG,0.13
2023-01-06,GOOG,0.07
2023-01-07,GOOG,0.19
2023-01-08,GOOG,0.0
2023-01-09,GOOG,-0.09
2023-01-10,GOOG,-0.23
2023-01-11,GOOG,-0.15
2023-01-12,GOOG,-0.16
2023-01-13,GOOG,-0.22
2023-01-14,GOOG,-0.34
2023-01-15,GOOG,-0.47
2023-01-16,GOOG,-0.39
2023-01-17,GOOG,0.0
2023-01-18,GOOG,-0.03
2023-01-19,GOOG,-0.08
2023-01-20,GOOG,-0.12
2023-01-21,GOOG,-0.02
2023-01-22,GOOG,-0.02
2023-01-23,GOOG,0.06
2023-01-24,GOOG,0.19
2023-01-25,GOOG,0.2
2023-01-26,GOOG,0.08
2023-01-27,GOOG,0.07
2023-01-28,GOOG,0.0
2023-01-29,GOOG,0.08
2023-01-30,GOOG,0.0
2023-01-31,GOOG,0.05
2023-02-01,GOOG,0.15
2023-02-02,GOOG,0.01
2023-02-03,GOOG,0.0
2023-02-04,GOOG,-0.02
2023-02-05,GOOG,0.08
2023-02-06,GOOG,0.06
2023-02-07,GOOG,0.08
2023-02-08,GOOG,0.04
2023-02-09,GOOG,0.07
2023-02-10,GOOG,0.21
2023-02-11,GOOG,0.13
2023-02-12,GOOG,0.0
2023-02-13,GOOG,0.0
2023-02-14,GOOG,0.06
2023-02-15,GOOG,0.2
2023-02-16,GOOG,0.27
2023-02-17,GOOG,0.0
2023-02-18,GOOG,-0.03
2023-02-19,GOOG,0.03
2023-02-20,GOOG,-0.1
2023-02-21,GOOG,-0.2
2023-02-22,GOOG,-0.33
2023-02-23,GOOG,-0.41
2023-02-24,GOOG,-0.49
2023-02-25,GOOG,-0.53
2023-02-26,GOOG,-0.6
2023-02-27,GOOG,-0.72
2023-02-28,GOOG,-0.62
2023-03-01,GOOG,-0.61
2023-03-02,GOOG,-0.56
2023-03-03,GOOG,-0.61
2023-03-04,GOOG,-0.63
2023-03-05,GOOG,-0.74
2023-03-06,GOOG,-0.64
2023-03-07,GOOG,-0.56
2023-03-08,GOOG,-0.42
2023-03-09,GOOG,-0.54
2023-03-10,GOOG,-0.51
2023-03-11,GOOG,-0.65
2023-03-12,GOOG,-0.78
2023-03-13,GOOG,-0.76
2023-03-14,GOOG,-0.87
2023-03-15,GOOG,-0.96
2023-03-16,GOOG,-0.96
2023-03-17,GOOG,0.0
2023-03-18,GOOG,-0.11
2023-03-19,GOOG,-0.06
2023-03-20,GOOG,-0.14
2023-03-21,GOOG,-0.12
2023-03-22,GOOG,-0.08
2023-03-23,GOOG,-0.02
2023-03-24,GOOG,-0.01
2023-03-25,GOOG,0.13
2023-03-26,GOOG,0.06
2023-03-27,GOOG,0.07
2023-03-28,GOOG,0.18
2023-03-29,GOOG,0.0
2023-03-30,GOOG,-0.14
2023-03-31,GOOG,-0.24
2023-04-01,GOOG,-0.29
2023-04-02,GOOG,-0.31
2023-04-03,GOOG,-0.4
2023-04-04,GOOG,-0.34
2023-04-05,GOOG,-0.48
2023-04-06,GOOG,-0.38
2023-04-07,GOOG,-0.26
2023-04-08,GOOG,0.0
2023-04-09,GOOG,0.06
2023-04-10,GOOG,0.09
2023-04-11,GOOG,0.14
2023-04-12,GOOG,0.05
2023-04-13,GOOG,-0.02
2023-04-14,GOOG,-0.05
2023-04-15,GOOG,0.09
2023-04-16,GOOG,-0.02
2023-04-17,GOOG,-0.14
2023-04-18,GOOG,0.0
2023-04-19,GOOG,-0.03
2023-04-20,GOOG,-0.12
2023-04-21,GOOG,0.0
2023-04-22,GOOG,-0.12
2023-04-23,GOOG,0.0
2023-04-24,GOOG,-0.02
2023-04-25,GOOG,-0.02
2023-04-26,GOOG,-0.12
2023-04-27,GOOG,0.0
2023-04-28,GOOG,-0.06
2023-04-29,GOOG,-0.06
2023-04-30,GOOG,-0.0
2023-05-01,GOOG,-0.08
2023-05-02,GOOG,-0.01
2023-05-03,GOOG,-0.15
2023-05-04,GOOG,-0.05
2023-05-05,GOOG,-0.01
2023-05-06,GOOG,-0.11
2023-05-07,GOOG,-0.18
2023-05-08,GOOG,-0.2
2023-05-09,GOOG,-0.14
2023-05-10,GOOG,-0.23
2023-05-11,GOOG,-0.32
2023-05-12,GOOG,-0.23
2023-05-13,GOOG,0.0
2023-05-14,GOOG,-0.09
2023-05-15,GOOG,0.0
2023-05-16,GOOG,0.11
2023-05-17,GOOG,0.0
2023-05-18,GOOG,-0.12
2023-05-19,GOOG,-0.02
2023-05-20,GOOG,0.01
2023-05-21,GOOG,-0.08
2023-05-22,GOOG,-0.11
2023-05-23,GOOG,-0.06
2023-05-24,GOOG,-0.13
2023-05-25,GOOG,-0.05
2023-05-26,GOOG,-0.2
2023-05-27,GOOG,-0.08
2023-05-28,GOOG,-0.21
2023-05-29,GOOG,0.0
2023-05-30,GOOG,-0.05
2023-05-31,GOOG,0.05
2023-06-01,GOOG,0.12
2023-06-02,GOOG,0.23
2023-06-03,GOOG,0.37
2023-06-04,GOOG,0.29
2023-06-05,GOOG,0.19
2023-06-06,GOOG,0.25
2023-06-07,GOOG,0.38
2023-06-08,GOOG,0.52
2023-06-09,GOOG,0.59
2023-06-10,GOOG,0.61
2023-06-11,GOOG,0.55
2023-06-12,GOOG,0.53
2023-06-13,GOOG,0.0
2023-06-14,GOOG,0.06
2023-06-15,GOOG,0.0
2023-06-16,GOOG,-0.07
2023-06-17,GOOG,-0.17
2023-06-18,GOOG,-0.12
2023-06-19,GOOG,-0.05
2023-06-20,GOOG,0.04
2023-06-21,GOOG,0.0
2023-06-22,GOOG,-0.04
2023-06-23,GOOG,0.0
2023-06-24,GOOG,0.14
2023-06-25,GOOG,0.06
2023-06-26,GOOG,0.1
2023-06-27,GOOG,0.18
2023-06-28,GOOG,0.06
2023-06-29,GOOG,-0.06
2023-06-30,GOOG,0.02
2023-07-01,GOOG,-0.04
2023-07-02,GOOG,0.09
2023-07-03,GOOG,0.11
2023-07-04,GOOG,0.16
2023-07-05,GOOG,0.16
2023-07-06,GOOG,0.27
2023-07-07,GOOG,0.15
2023-07-08,GOOG,0.02
2023-07-09,GOOG,-0.09
2023-07-10,GOOG,-0.02
2023-07-11,GOOG,-0.05
2023-07-12,GOOG,0.06
2023-07-13,GOOG,0.2
2023-07-14,GOOG,0.17
2023-07-15,GOOG,0.27
2023-07-16,GOOG,0.19
2023-07-17,GOOG,0.04
2023-07-18,GOOG,0.17
2023-07-19,GOOG,0.06
2023-07-20,GOOG,0.02
2023-07-21,GOOG,-0.04
2023-07-22,GOOG,-0.07
2023-07-23,GOOG,0.06
2023-07-24,GOOG,0.13
2023-07-25,GOOG,0.1
2023-07-26,GOOG,0.08
2023-07-27,GOOG,0.1
2023-07-28,GOOG,0.01
2023-07-29,GOOG,0.11
2023-07-30,GOOG,-0.01
2023-07-31,GOOG,-0.04
2023-08-01,GOOG,0.01
2023-08-02,GOOG,-0.14
2023-08-03,GOOG,-0.17
2023-08-04,GOOG,-0.31
2023-08-05,GOOG,-0.38
2023-08-06,GOOG,-0.32
2023-08-07,GOOG,-0.41
2023-08-08,GOOG,-0.38
2023-08-09,GOOG,-0.36
2023-08-10,GOOG,0.0
2023-08-11,GOOG,0.14
2023-08-12,GOOG,0.12
2023-08-13,GOOG,0.0
2023-08-14,GOOG,0.12
2023-08-15,GOOG,0.14
2023-08-16,GOOG,0.06
2023-08-17,GOOG,-0.06
2023-08-18,GOOG,-0.11
2023-08-19,GOOG,-0.04
2023-08-20,GOOG,0.08
2023-08-21,GOOG,-0.01
2023-08-22,GOOG,-0.14
2023-08-23,GOOG,0.0
2023-08-24,GOOG,0.07
2023-08-25,GOOG,0.13
2023-08-26,GOOG,0.27
2023-08-27,GOOG,0.23
2023-08-28,GOOG,0.18
2023-08-29,GOOG,0.0
2023-08-30,GOOG,0.12
2023-08-31,GOOG,0.24
2023-09-01,GOOG,0.14
2023-09-02,GOOG,0.11
2023-09-03,GOOG,0.11
2023-09-04,GOOG,0.14
2023-09-05,GOOG,0.11
2023-09-06,GOOG,0.01
2023-09-07,GOOG,0.12
2023-09-08,GOOG,0.03
2023-09-09,GOOG,0.17
2023-09-10,GOOG,0.12
2023-09-11,GOOG,0.12
2023-09-12,GOOG,0.01
2023-09-13,GOOG,0.1
2023-09-14,GOOG,0.13
2023-09-15,GOOG,0.0
2023-09-16,GOOG,0.0
2023-09-17,GOOG,0.03
2023-09-18,GOOG,0.0
2023-09-19,GOOG,0.06
2023-09-20,GOOG,0.03
2023-09-21,GOOG,-0.04
2023-09-22,GOOG,-0.09
2023-09-23,GOOG,0.02
2023-09-24,GOOG,0.17
2023-09-25,GOOG,0.07
2023-09-26,GOOG,-0.01
2023-09-27,GOOG,0.13
2023-09-28,GOOG,0.26
2023-09-29,GOOG,0.14
2023-09-30,GOOG,0.2
2023-10-01,GOOG,0.05
2023-10-02,GOOG,-0.06
2023-10-03,GOOG,0.09
2023-10-04,GOOG,0.01
2023-10-05,GOOG,0.11
2023-10-06,GOOG,0.11
2023-10-07,GOOG,-0.0
2023-10-08,GOOG,0.1
2023-10-09,GOOG,0.0
2023-10-10,GOOG,0.06
2023-10-11,GOOG,0.03
2023-10-12,GOOG,-0.07
2023-10-13,GOOG,-0.04
2023-10-14,GOOG,0.02
2023-10-15,GOOG,-0.06
2023-10-16,GOOG,0.07
2023-10-17,GOOG,0.09
2023-10-18,GOOG,-0.03
2023-10-19,GOOG,-0.07
2023-10-20,GOOG,-0.11
2023-10-21,GOOG,-0.21
2023-10-22,GOOG,-0.13
2023-10-23,GOOG,-0.09
2023-10-24,GOOG,0.0
2023-10-25,GOOG,0.06
2023-10-26,GOOG,0.21
2023-10-27,GOOG,0.27
2023-10-28,GOOG,0.17
2023-10-29,GOOG,0.0
2023-10-30,GOOG,0.07
2023-10-31,GOOG,0.22
2023-11-01,GOOG,0.3
2023-11-02,GOOG,0.16
2023-11-03,GOOG,0.18
2023-11-04,GOOG,0.25
2023-11-05,GOOG,0.21
2023-11-06,GOOG,0.28
2023-11-07,GOOG,0.31
2023-11-08,GOOG,0.0
2023-11-09,GOOG,0.06
2023-11-10,GOOG,0.0
2023-11-11,GOOG,0.0
2023-11-12,GOOG,-0.05
2023-11-13,GOOG,-0.01
2023-11-14,GOOG,-0.09
2023-11-15,GOOG,-0.14
2023-11-16,GOOG,-0.01
2023-11-17,GOOG,-0.12
2023-11-18,GOOG,-0.08
2023-11-19,GOOG,0.06
2023-11-20,GOOG,0.0
2023-11-21,GOOG,0.06
2023-11-22,GOOG,-0.09
2023-11-23,GOOG,-0.1
2023-11-24,GOOG,-0.08
2023-11-25,GOOG,-0.04
2023-11-26,GOOG,-0.09
2023-11-27,GOOG,-0.08
2023-11-28,GOOG,-0.09
2023-11-29,GOOG,-0.02
2023-11-30,GOOG,-0.03
2023-12-01,GOOG,0.11
2023-12-02,GOOG,-0.03
2023-12-03,GOOG,0.0
2023-12-04,GOOG,0.0
2023-12-05,GOOG,0.01
2023-12-06,GOOG,-0.06
2023-12-07,GOOG,0.08
2023-12-08,GOOG,-0.03
2023-12-09,GOOG,0.12
2023-12-10,GOOG,0.17
2023-12-11,GOOG,0.3
2023-12-12,GOOG,0.26
2023-12-13,GOOG,0.38
2023-12-14,GOOG,0.46
2023-12-15,GOOG,0.57
2023-12-16,GOOG,0.62
2023-12-17,GOOG,0.0
2023-12-18,GOOG,0.0
2023-12-19,GOOG,0.09
2023-12-20,GOOG,0.01
2023-12-21,GOOG,0.05
2023-12-22,GOOG,0.15
2023-12-23,GOOG,0.08
2023-12-24,GOOG,0.0
2023-12-25,GOOG,-0.05
2023-12-26,GOOG,-0.16
2023-12-27,GOOG,-0.19
2023-12-28,GOOG,-0.29
2023-12-29,GOOG,-0.18
2023-12-30,GOOG,-0.1
2023-12-31,GOOG,-0.23
2024-01-01,GOOG,-0.33
2024-01-02,GOOG,-0.25
2024-01-03,GOOG,0.0
2024-01-04,GOOG,0.0
2024-01-05,GOOG,0.01
2024-01-06,GOOG,-0.1
2024-01-07,GOOG,0.03
2024-01-08,GOOG,0.1
2024-01-09,GOOG,0.0
2024-01-10,GOOG,0.13
2024-01-11,GOOG,0.28
2024-01-12,GOOG,0.4
2024-01-13,GOOG,0.29
2024-01-14,GOOG,0.18
2024-01-15,GOOG,0.29
2024-01-16,GOOG,0.0
2024-01-17,GOOG,-0.04
2024-01-18,GOOG,-0.02
2024-01-19,GOOG,0.11
2024-01-20,GOOG,0.23
2024-01-21,GOOG,0.23
2024-01-22,GOOG,0.23
2024-01-23,GOOG,0.22
2024-01-24,GOOG,0.0
2024-01-25,GOOG,-0.13
2024-01-26,GOOG,0.0
2024-01-27,GOOG,0.0
2024-01-28,GOOG,0.08
2024-01-29,GOOG,0.0
2024-01-30,GOOG,0.15
2024-01-31,GOOG,0.07
2024-02-01,GOOG,0.01
2024-02-02,GOOG,0.01
2024-02-03,GOOG,0.01
2024-02-04,GOOG,0.01
2024-02-05,GOOG,-0.07
2024-02-06,GOOG,0.08
2024-02-07,GOOG,0.06
2024-02-08,GOOG,0.1
2024-02-09,GOOG,0.2
2024-02-10,GOOG,0.19
2024-02-11,GOOG,0.33
2024-02-12,GOOG,0.21
2024-02-13,GOOG,0.08
2024-02-14,GOOG,0.15
2024-02-15,GOOG,0.0
2024-02-16,GOOG,-0.07
2024-02-17,GOOG,0.0
2024-02-18,GOOG,-0.0
2024-02-19,GOOG,-0.02
2024-02-20,GOOG,-0.17
2024-02-21,GOOG,-0.1
2024-02-22,GOOG,-0.1
2024-02-23,GOOG,-0.02
2024-02-24,GOOG,0.0
2024-02-25,GOOG,0.12
2024-02-26,GOOG,0.05
2024-02-27,GOOG,0.0
2024-02-28,GOOG,0.11
2024-02-29,GOOG,0.08
2024-03-01,GOOG,0.06
2024-03-02,GOOG,0.04
2024-03-03,GOOG,0.0
2024-03-04,GOOG,0.0
2024-03-05,GOOG,0.04
2024-03-06,GOOG,-0.05
2024-03-07,GOOG,-0.07
2024-03-08,GOOG,-0.09
2024-03-09,GOOG,-0.17
2024-03-10,GOOG,-0.28
2024-03-11,GOOG,-0.26
2024-03-12,GOOG,-0.33
2024-03-13,GOOG,-0.33
2024-03-14,GOOG,-0.39
2024-03-15,GOOG,-0.51
2024-03-16,GOOG,-0.54
2024-03-17,GOOG,-0.43
2024-03-18,GOOG,0.0
2024-03-19,GOOG,-0.07
2024-03-20,GOOG,0.06
2024-03-21,GOOG,0.01
2024-03-22,GOOG,0.08
2024-03-23,GOOG,0.08
2024-03-24,GOOG,0.21
2024-03-25,GOOG,0.34
2024-03-26,GOOG,0.41
2024-03-27,GOOG,0.4
2024-03-28,GOOG,0.3
2024-03-29,GOOG,0.32
2024-03-30,GOOG,0.29
2024-03-31,GOOG,0.24
2024-04-01,GOOG,0.1
2024-04-02,GOOG,0.24
2024-04-03,GOOG,0.31
2024-04-04,GOOG,0.0
2024-04-05,GOOG,0.06
2024-04-06,GOOG,0.2
2024-04-07,GOOG,0.15
2024-04-08,GOOG,0.24
2024-04-09,GOOG,0.14
2024-04-10,GOOG,0.16
2024-04-11,GOOG,0.04
2024-04-12,GOOG,-0.02
2024-04-13,GOOG,-0.11
2024-04-14,GOOG,-0.18
2024-04-15,GOOG,-0.08
